Product ID,Transaction ID,Date,Product Category,Product Name,Units Sold,Unit Price,Total Revenue,Payment Method,Rating,Reviews
P2008,12008,2024-06-22,Books,The Woman in Me by Britney Spears,2,1681.44,3362.88,Credit Card,0,The worst product I've ever owned. Nothing works and the quality is nonexistent.
P2009,12009,2024-02-27,Electronics,Anker 737 Power Bank,2,10940.16,21880.32,Debit Card,4,High quality and durable. Would buy again without hesitation.
P2010,12010,2024-08-18,Books,"Thinking, Fast and Slow by Daniel Kahneman",1,2027.11,2027.11,Debit Card,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P2011,12011,2024-11-10,Electronics,Apple Watch Series 9,3,40781.05,122343.15,Credit Card,3,Works as described but nothing special. Fair value for what you pay.
P2012,12012,2024-10-27,Books,The Thursday Murder Club by Richard Osman,5,1273.02,6365.10,PayPal,0,Stay away from this product. It's a complete rip-off and doesn't work at all.
P2013,12013,2024-06-16,Books,The Great Gatsby by F. Scott Fitzgerald,2,984.47,1968.94,Credit Card,0,Completely defective. The product doesn't function at all and feels like a toy.
P2014,12014,2024-03-03,Home Appliances,Vitamix 5200 Blender,4,45177.23,180708.92,Debit Card,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P2015,12015,2024-12-25,Books,The Invisible Life of Addie LaRue by V.E. Schwab,1,967.65,967.65,Credit Card,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P2016,12016,2024-04-09,Books,Project Hail Mary by Andy Weir,3,1494.49,4483.47,Google Pay,1,Complete waste of money. The product doesn't work as advertised at all.
P2017,12017,2024-11-18,Sports,Hydro Flask Wide Mouth,1,4504.11,4504.11,Credit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P2018,12018,2024-11-02,Books,Project Hail Mary by Andy Weir,4,1482.86,5931.44,Debit Card,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P2019,12019,2024-03-04,Electronics,iPhone 14 Pro,1,129720.56,129720.56,Apple Pay,2,Doesn't live up to the hype. Overpriced for what you actually get.
P2020,12020,2024-08-09,Home Appliances,Zojirushi Bread Maker,2,30009.78,60019.56,Credit Card,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P2021,12021,2024-03-19,Electronics,Sony Bravia 55 TV,2,155264.62,310529.24,Credit Card,3,Works as described but nothing special. Fair value for what you pay.
P2022,12022,2024-03-27,Sports,RumbleRoller Deep Tissue Roller,1,3967.95,3967.95,Google Pay,1,I regret buying this. It's of very low quality and not worth even a fraction of the price.
P2023,12023,2024-11-25,Home Appliances,Weber Spirit II E-310 Gas Grill,1,54036.68,54036.68,PayPal,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P2024,12024,2024-03-17,Clothing,Columbia Newton Ridge Hiking Boots,1,8938.50,8938.50,Credit Card,4,Very satisfied customer. The product is well-designed and performs reliably.
P2025,12025,2024-05-08,Home Appliances,Instant Pot Duo 7-in-1,2,9843.15,19686.30,Credit Card,4,Solid quality and reliable performance. I'm satisfied with this purchase and would recommend it.
P2026,12026,2024-06-07,Clothing,Everlane The Weekender Bag,2,11552.87,23105.74,Credit Card,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P2027,12027,2024-03-02,Clothing,Lululemon Energy Bra,5,5885.22,29426.10,Debit Card,3,Works as described but nothing special. Fair value for what you pay.
P2028,12028,2024-12-09,Electronics,Dyson V15 Detect Vacuum,2,75582.43,151164.86,Debit Card,2,Disappointing quality for the price. Expected much better based on the description.
P2029,12029,2024-06-11,Clothing,Adidas Ultraboost,1,17608.96,17608.96,Debit Card,2,Subpar performance and build quality. I've had much better products in this category.
P2030,12030,2024-12-13,Sports,Fitbit Charge 5,2,14939.10,29878.20,Credit Card,2,Not worth the money. The product feels cheap and doesn't perform as advertised.
P2031,12031,2024-04-12,Home Appliances,Weber Spirit II E-310 Gas Grill,3,56079.63,168238.89,Credit Card,4,Good value for money. The product is well-made and serves its purpose perfectly.
P2032,12032,2024-07-09,Electronics,iPhone 15 Pro,1,132136.75,132136.75,Credit Card,3,Middle of the pack. Not disappointed but not impressed either.
P2033,12033,2024-05-14,Electronics,HP OfficeJet Pro 8025e,4,14578.78,58315.12,Credit Card,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P2034,12034,2024-07-25,Sports,On Cloud 5,1,13951.75,13951.75,Credit Card,3,It's fine. Does what it's supposed to do without any standout features.
P2035,12035,2024-04-28,Clothing,Vuori Ponto Performance Pant,3,8633.61,25900.83,Credit Card,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P2036,12036,2024-07-05,Electronics,Google Pixel 8,3,70509.05,211527.15,PayPal,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P2037,12037,2024-08-05,Electronics,HP OfficeJet Pro 8025e,1,14784.53,14784.53,Credit Card,3,"It does the job adequately. Not great, not terrible, just middle of the road."
P2038,12038,2024-12-17,Books,Dune by Frank Herbert,2,1252.87,2505.74,Credit Card,0,Worst purchase ever. Nothing about this product works as described. Total scam.
P2039,12039,2024-04-10,Clothing,Everlane The Weekender Bag,3,11677.84,35033.52,Google Pay,2,Not satisfied with this purchase. The quality is noticeably lacking.
P2040,12040,2024-11-17,Home Appliances,Bodum French Press,2,3075.65,6151.30,Credit Card,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P2041,12041,2024-05-23,Sports,Yeti Hopper M30 Soft Cooler,1,34656.82,34656.82,Apple Pay,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P2042,12042,2024-11-24,Beauty Products,Chanel Coco Mademoiselle,1,11699.99,11699.99,Credit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P2043,12043,2024-10-20,Sports,Casio G-Shock DW-6900,2,8772.13,17544.26,Apple Pay,3,"Mixed feelings about this. Some features are good, others could use improvement."
P2044,12044,2024-05-28,Books,The Power of Now by Eckhart Tolle,1,954.60,954.60,Google Pay,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P2045,12045,2024-07-18,Electronics,Google Pixel 8,2,68235.79,136471.58,PayPal,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P2046,12046,2024-04-14,Sports,Brooks Adrenaline GTS 22,5,13631.24,68156.20,Google Pay,4,Great product with excellent features. Just a few small things keep it from being perfect.
P2047,12047,2024-04-07,Clothing,Patagonia Retro-X Fleece,1,17402.33,17402.33,Credit Card,1,Do not buy this. The quality is abysmal and it doesn't deliver on any promises.
P2048,12048,2024-02-09,Beauty Products,Kosas Revealer Concealer,4,2721.95,10887.80,Credit Card,4,Solid quality and reliable performance. I'm satisfied with this purchase and would recommend it.
P2049,12049,2024-11-26,Sports,Under Armour HOVR Sonic 5,2,11279.00,22558.00,Credit Card,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P2050,12050,2024-08-22,Electronics,iPhone 15,4,79849.90,319399.60,Credit Card,2,Subpar performance and build quality. I've had much better products in this category.
P2051,12051,2024-02-17,Clothing,Lululemon Scuba Hoodie,4,11642.59,46570.36,PayPal,3,Decent product for the price. Nothing to write home about but it works.
P2052,12052,2024-11-18,Home Appliances,GE Profile Opal Ice Maker,1,53574.20,53574.20,Credit Card,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P2053,12053,2024-03-27,Home Appliances,Zojirushi Neuro Fuzzy Rice Cooker,1,24220.54,24220.54,PayPal,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P2054,12054,2024-03-10,Beauty Products,First Aid Beauty KP Bump Eraser,1,2781.54,2781.54,Credit Card,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P2055,12055,2024-11-24,Clothing,Nike Tech Fleece Joggers,1,11159.20,11159.20,Credit Card,2,Doesn't live up to the hype. Overpriced for what you actually get.
P2056,12056,2024-03-03,Home Appliances,Zojirushi Bread Maker,1,29016.68,29016.68,Debit Card,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P2057,12057,2024-10-14,Electronics,Dyson Airwrap Multi-Styler,1,58669.18,58669.18,Debit Card,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P2058,12058,2024-07-23,Home Appliances,Ember Temperature Control Mug,1,14918.11,14918.11,Google Pay,1,Frustrating experience from start to finish. The product simply doesn't work.
P2059,12059,2024-12-19,Books,The Vanishing Half by Brit Bennett,4,1165.54,4662.16,Credit Card,4,Very satisfied customer. The product is well-designed and performs reliably.
P2060,12060,2024-04-15,Beauty Products,Chanel Coco Mademoiselle,1,11722.11,11722.11,Apple Pay,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P2061,12061,2024-09-24,Electronics,MacBook Air M3,1,113490.41,113490.41,Google Pay,4,Solid quality and reliable performance. I'm satisfied with this purchase and would recommend it.
P2062,12062,2024-12-04,Home Appliances,Ninja Foodi 8-in-1 Pressure Cooker,4,19577.31,78309.24,Google Pay,1,Complete waste of money. The product doesn't work as advertised at all.
P2063,12063,2024-09-13,Home Appliances,KitchenAid Pasta Roller,1,14613.73,14613.73,Credit Card,2,Poor experience overall. The product has multiple flaws that affect usability.
P2064,12064,2024-12-17,Sports,Hydro Flask Standard Mouth Bottle,4,3238.97,12955.88,Google Pay,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P2065,12065,2024-08-09,Clothing,Dr. Martens 1460 Boots,1,14574.74,14574.74,PayPal,5,Best in its category! I've tried competitors and nothing comes close to this.
P2066,12066,2024-12-07,Home Appliances,Vitamix Immersion Blender,3,9733.98,29201.94,Debit Card,4,Very satisfied customer. The product is well-designed and performs reliably.
P2067,12067,2024-07-14,Sports,Hydro Flask Wide Mouth,1,4560.08,4560.08,Apple Pay,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P2068,12068,2024-12-11,Electronics,iPad Pro 12.9,1,126092.86,126092.86,Credit Card,2,Disappointing quality for the price. Expected much better based on the description.
P2069,12069,2024-12-24,Electronics,iPad Pro 12.9,1,127288.42,127288.42,Credit Card,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P2070,12070,2024-07-26,Electronics,Anker 733 Power Bank,1,10134.21,10134.21,Debit Card,5,Life-changing product! I can't imagine going back to anything else now.
P2071,12071,2024-01-05,Books,Lessons in Chemistry by Bonnie Garmus,1,1404.36,1404.36,Google Pay,3,"It does the job adequately. Not great, not terrible, just middle of the road."
P2072,12072,2024-04-03,Sports,Hydro Flask Wide Mouth,3,4517.03,13551.09,Credit Card,4,Good value for money. The product is well-made and serves its purpose perfectly.
P2073,12073,2024-08-25,Electronics,Canon EOS R50 Camera,1,69221.43,69221.43,Credit Card,4,Very good product overall. Works well and meets my expectations. Minor improvements possible.
P2074,12074,2024-05-16,Electronics,Apple Watch Ultra 2,1,79743.30,79743.30,Credit Card,4,Very good product overall. Works well and meets my expectations. Minor improvements possible.
P2075,12075,2024-10-08,Books,Holly by Stephen King,1,1673.93,1673.93,Debit Card,3,"It does the job adequately. Not great, not terrible, just middle of the road."
P2076,12076,2024-08-13,Books,Holly by Stephen King,2,1663.21,3326.42,PayPal,2,The product has issues that shouldn't exist at this price point. Very underwhelming.
P2077,12077,2024-04-11,Books,The Seven Year Slip by Ashley Poston,2,1081.25,2162.50,PayPal,2,Doesn't live up to the hype. Overpriced for what you actually get.
P2078,12078,2024-11-18,Electronics,Apple Watch Ultra 2,2,77757.26,155514.52,Credit Card,5,Life-changing product! I can't imagine going back to anything else now.
P2079,12079,2024-12-18,Beauty Products,First Aid Beauty KP Bump Eraser,2,2837.96,5675.92,Credit Card,2,The product has issues that shouldn't exist at this price point. Very underwhelming.
P2080,12080,2024-03-03,Electronics,JBL Charge 5 Speaker,1,17413.46,17413.46,Debit Card,2,Regret this purchase. The quality doesn't match the price tag at all.
P2081,12081,2024-11-04,Sports,Coleman Sundome 4-Person Tent,4,9118.65,36474.60,Credit Card,3,"It does the job adequately. Not great, not terrible, just middle of the road."
P2082,12082,2024-12-21,Home Appliances,Honeywell QuietClean Air Purifier,1,18870.11,18870.11,Credit Card,4,Works great and looks good too. Very pleased with this purchase overall.
P2083,12083,2024-10-07,Sports,On Cloudrunning Shoes,2,14899.80,29799.60,Credit Card,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P2084,12084,2024-03-13,Clothing,Re/Done Classic Stretch Jeans,2,18524.11,37048.22,Credit Card,4,Great product with excellent features. Just a few small things keep it from being perfect.
P2085,12085,2024-01-14,Home Appliances,KitchenAid Artisan Stand Mixer,1,43479.74,43479.74,Google Pay,4,Solid quality and reliable performance. I'm satisfied with this purchase and would recommend it.
P2086,12086,2024-05-25,Clothing,Everlane The Cashmere Crew,1,12166.64,12166.64,PayPal,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P2087,12087,2024-03-25,Books,"Tomorrow, and Tomorrow by Gabrielle Zevin",3,1481.87,4445.61,Credit Card,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P2088,12088,2024-10-12,Books,"Thinking, Fast and Slow by Daniel Kahneman",1,1952.62,1952.62,Credit Card,0,Absolute garbage. The product was broken on arrival and the company refused a refund.
P2089,12089,2024-10-16,Books,Holly by Stephen King,1,1719.62,1719.62,Credit Card,4,Excellent product that does the job well. Only minor complaints.
P2090,12090,2024-08-01,Clothing,Uniqlo Airism T-Shirt,2,1974.28,3948.56,Google Pay,3,Middle of the pack. Not disappointed but not impressed either.
P2091,12091,2024-03-09,Books,A Gentleman in Moscow by Amor Towles,2,1017.18,2034.36,Credit Card,2,Disappointing quality for the price. Expected much better based on the description.
P2092,12092,2024-10-11,Electronics,Apple Watch Series 9,1,42249.65,42249.65,Credit Card,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P2093,12093,2024-04-25,Books,Fourth Wing by Rebecca Yarros,1,1292.03,1292.03,Credit Card,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P2094,12094,2024-06-08,Home Appliances,Breville Barista Express,3,68180.70,204542.10,Credit Card,4,High quality and durable. Would buy again without hesitation.
P2095,12095,2024-10-26,Home Appliances,Instant Pot Duo 7-in-1,1,10053.81,10053.81,Credit Card,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P2096,12096,2024-09-07,Sports,Spalding TF-1000 Basketball,1,6453.00,6453.00,Debit Card,0,Absolute garbage. The product was broken on arrival and the company refused a refund.
P2097,12097,2024-12-28,Electronics,iPad Mini,2,51265.89,102531.78,Credit Card,2,Mediocre at best. I would not buy this again or recommend it to anyone.
P2098,12098,2024-11-11,Beauty Products,Fenty Beauty Foundation,1,3689.24,3689.24,PayPal,2,The product has issues that shouldn't exist at this price point. Very underwhelming.
P2099,12099,2024-12-01,Home Appliances,Hamilton Beach 2-Slice Toaster,1,2905.07,2905.07,Credit Card,4,I'm impressed with the quality. Not perfect but definitely worth the investment.
P2100,12100,2024-11-04,Sports,Yeti Rambler 26 oz Bottle,1,4013.27,4013.27,Credit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P2101,12101,2024-05-21,Sports,Peloton Bike+,1,246261.23,246261.23,Credit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P2102,12102,2024-12-20,Clothing,Patagonia Nano Puff Jacket,1,23050.79,23050.79,Debit Card,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P2103,12103,2024-02-20,Electronics,Kindle Paperwhite,3,15231.53,45694.59,Credit Card,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P2104,12104,2024-05-08,Beauty Products,La Roche-Posay Anthelios Sunscreen,1,1971.25,1971.25,Credit Card,4,Works great and looks good too. Very pleased with this purchase overall.
P2105,12105,2024-03-27,Home Appliances,Zojirushi Neuro Fuzzy Rice Cooker,4,25059.21,100236.84,Google Pay,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P2106,12106,2024-07-11,Books,The Power of Now by Eckhart Tolle,1,917.00,917.00,Credit Card,3,"It does the job adequately. Not great, not terrible, just middle of the road."
P2107,12107,2024-02-18,Beauty Products,Charlotte Tilbury Pillow Talk Lipstick,4,3297.02,13188.08,Debit Card,3,Decent product for the price. Nothing to write home about but it works.
P2108,12108,2024-04-13,Beauty Products,Rare Beauty Soft Pinch Liquid Blush,1,2329.95,2329.95,Credit Card,4,Solid quality and reliable performance. I'm satisfied with this purchase and would recommend it.
P2109,12109,2024-02-05,Beauty Products,NARS Radiant Creamy Concealer,3,3097.74,9293.22,Credit Card,1,Terrible product. Broke almost immediately and the quality is shockingly bad.
P2110,12110,2024-08-07,Books,Babel by R.F. Kuang,1,1524.38,1524.38,Debit Card,2,Disappointing quality for the price. Expected much better based on the description.
P2111,12111,2024-06-22,Beauty Products,Tower 28 SOS Rescue Facial Spray,1,2042.57,2042.57,Credit Card,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P2112,12112,2024-11-09,Books,"Thinking, Fast and Slow by Daniel Kahneman",1,2027.90,2027.90,Google Pay,4,Works great and looks good too. Very pleased with this purchase overall.
P2113,12113,2024-09-16,Sports,Nike Yoga Mat,1,6212.79,6212.79,PayPal,3,Middle of the pack. Not disappointed but not impressed either.
P2114,12114,2024-11-10,Electronics,Apple Watch Ultra 2,1,78960.41,78960.41,Google Pay,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P2115,12115,2024-12-25,Home Appliances,OXO Good Grips Can Opener,1,2450.77,2450.77,Google Pay,3,Middle of the pack. Not disappointed but not impressed either.
P2116,12116,2024-03-02,Clothing,Patagonia Better Sweater Fleece,1,13795.17,13795.17,Debit Card,5,Top-notch quality and performance. This has become an essential part of my daily life.
P2117,12117,2024-07-23,Electronics,MacBook Pro 14 M3,2,194472.61,388945.22,Debit Card,0,Unbelievably bad. The product arrived broken and nobody would help me resolve it.
P2118,12118,2024-10-26,Clothing,L.L.Bean Wicked Good Slippers,1,5875.63,5875.63,Credit Card,3,It's fine. Does what it's supposed to do without any standout features.
P2119,12119,2024-12-19,Home Appliances,GE Profile Opal Ice Maker,1,55222.32,55222.32,Credit Card,3,Acceptable quality but there's room for improvement. I've seen better and worse.
P2120,12120,2024-11-19,Books,The Heaven & Earth Grocery Store by James McBride,3,1504.02,4512.06,Google Pay,3,"Adequate for basic use. If you need something simple, this works fine."
P2121,12121,2024-11-22,Beauty Products,Tower 28 SOS Rescue Facial Spray,1,1992.65,1992.65,PayPal,4,I'm impressed with the quality. Not perfect but definitely worth the investment.
P2122,12122,2024-09-21,Clothing,Zara High-Waisted Trousers,1,4607.99,4607.99,Credit Card,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P2123,12123,2024-12-19,Home Appliances,OXO Good Grips Can Opener,5,2548.35,12741.75,Debit Card,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P2124,12124,2024-05-05,Beauty Products,Rare Beauty Liquid Blush,1,2298.22,2298.22,Credit Card,4,Very good product overall. Works well and meets my expectations. Minor improvements possible.
P2125,12125,2024-12-16,Home Appliances,Philips Airfryer XXL,1,34099.50,34099.50,PayPal,0,Absolute garbage. The product was broken on arrival and the company refused a refund.
P2126,12126,2024-10-06,Clothing,Patagonia Baggies Shorts,1,5030.25,5030.25,Credit Card,4,Really happy with this. Does exactly what it says and the quality is very good.
P2127,12127,2024-05-22,Books,The Housemaid by Freida McFadden,2,1013.67,2027.34,Google Pay,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P2128,12128,2024-11-27,Clothing,Spanx Perfect Black Pant,3,10033.58,30100.74,PayPal,1,Complete waste of money. The product doesn't work as advertised at all.
P2129,12129,2024-12-23,Sports,Casio G-Shock DW-6900,2,8904.42,17808.84,Google Pay,2,Not worth the money. The product feels cheap and doesn't perform as advertised.
P2130,12130,2024-06-25,Books,The Covenant of Water by Abraham Verghese,1,1654.17,1654.17,Credit Card,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P2131,12131,2024-06-13,Books,Maybe You Should Talk to Someone by Lori Gottlieb,1,1208.22,1208.22,Credit Card,5,Best in its category! I've tried competitors and nothing comes close to this.
P2132,12132,2024-11-04,Home Appliances,Nespresso Vertuo Next,3,16193.10,48579.30,Debit Card,4,Solid quality and reliable performance. I'm satisfied with this purchase and would recommend it.
P2133,12133,2024-04-07,Clothing,Allbirds Tree Runners,1,9299.90,9299.90,Credit Card,2,Regret this purchase. The quality doesn't match the price tag at all.
P2134,12134,2024-12-09,Electronics,Apple Watch Ultra 2,3,81494.15,244482.45,PayPal,4,Really happy with this. Does exactly what it says and the quality is very good.
P2135,12135,2024-01-22,Sports,Gaiam Premium Yoga Mat,1,2672.35,2672.35,PayPal,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P2136,12136,2024-02-25,Beauty Products,La Mer Creme de la Mer,1,17930.86,17930.86,Credit Card,2,Subpar performance and build quality. I've had much better products in this category.
P2137,12137,2024-11-27,Electronics,Microsoft Surface Laptop 5,1,118727.35,118727.35,Google Pay,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P2138,12138,2024-02-21,Electronics,Kindle Paperwhite Signature,3,18697.46,56092.38,Apple Pay,4,Great product with excellent features. Just a few small things keep it from being perfect.
P2139,12139,2024-12-17,Clothing,Levi's 501 Jeans,4,7178.49,28713.96,PayPal,3,It's an okay product. Does the basics but nothing extraordinary. Decent for the price.
P2140,12140,2024-11-08,Clothing,Aritzia Super Puff Shorty,1,25491.20,25491.20,Apple Pay,4,Good value for money. The product is well-made and serves its purpose perfectly.
P2141,12141,2024-06-02,Beauty Products,Glossier Cloud Paint,4,2016.99,8067.96,PayPal,3,"Adequate for basic use. If you need something simple, this works fine."
P2142,12142,2024-03-01,Sports,Coleman Sundome 4-Person Tent,3,9122.62,27367.86,Apple Pay,3,It's fine. Does what it's supposed to do without any standout features.
P2143,12143,2024-12-02,Home Appliances,LG Smart Front Load Washer,2,87103.08,174206.16,Debit Card,2,Regret this purchase. The quality doesn't match the price tag at all.
P2144,12144,2024-01-17,Sports,Brooks Adrenaline GTS 22,1,14384.77,14384.77,Credit Card,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P2145,12145,2024-02-05,Books,The Midnight Library by Matt Haig,1,1374.62,1374.62,Credit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P2146,12146,2024-02-18,Electronics,Sony A7IV Camera,1,245475.53,245475.53,PayPal,3,Average quality. Meets basic expectations but doesn't stand out from competitors.
P2147,12147,2024-09-01,Books,The Thursday Murder Club by Richard Osman,1,1309.38,1309.38,Credit Card,2,Subpar performance and build quality. I've had much better products in this category.
P2148,12148,2024-03-16,Sports,Hydro Flask Wide Mouth,2,4448.23,8896.46,Debit Card,5,Best in its category! I've tried competitors and nothing comes close to this.
P2149,12149,2024-02-22,Sports,Hydro Flask Wide Mouth,1,4426.58,4426.58,Credit Card,3,Works as described but nothing special. Fair value for what you pay.
P2150,12150,2024-12-11,Electronics,Sony WH-1000XM4 Headphones,1,34681.36,34681.36,Google Pay,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P2151,12151,2024-07-10,Electronics,Bose SoundLink Revolve,1,19547.64,19547.64,Credit Card,2,Doesn't live up to the hype. Overpriced for what you actually get.
P2152,12152,2024-07-04,Home Appliances,Breville Barista Express,4,70910.40,283641.60,Apple Pay,3,Works as described but nothing special. Fair value for what you pay.
P2153,12153,2024-12-03,Electronics,Google Pixel 8 Pro,3,100733.54,302200.62,Apple Pay,1,I regret buying this. It's of very low quality and not worth even a fraction of the price.
P2154,12154,2024-08-06,Electronics,Samsung 55 The Frame TV,2,147751.32,295502.64,PayPal,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P2155,12155,2024-05-27,Sports,Spalding NBA Street Basketball,3,2517.90,7553.70,Apple Pay,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P2156,12156,2024-12-08,Sports,Hoka Clifton 9,1,14155.27,14155.27,Google Pay,5,Top-notch quality and performance. This has become an essential part of my daily life.
P2157,12157,2024-06-11,Clothing,Lululemon Scuba Hoodie,2,11764.35,23528.70,Credit Card,4,Very satisfied customer. The product is well-designed and performs reliably.
P2158,12158,2024-08-21,Beauty Products,Rare Beauty Soft Pinch Liquid Blush,1,2348.68,2348.68,Debit Card,4,Very good product overall. Works well and meets my expectations. Minor improvements possible.
P2159,12159,2024-06-16,Clothing,Arc'teryx Beta AR Jacket,4,59965.69,239862.76,PayPal,2,Disappointing quality for the price. Expected much better based on the description.
P2160,12160,2024-06-01,Books,The Heaven & Earth Grocery Store by James McBride,1,1452.84,1452.84,PayPal,5,Top-notch quality and performance. This has become an essential part of my daily life.
P2161,12161,2024-05-06,Electronics,Nintendo Switch OLED,5,35274.30,176371.50,Debit Card,5,Top-notch quality and performance. This has become an essential part of my daily life.
P2162,12162,2024-08-15,Electronics,Sony Bravia 55 TV,2,158987.94,317975.88,PayPal,3,Middle of the pack. Not disappointed but not impressed either.
P2163,12163,2024-10-06,Electronics,Kindle Paperwhite Signature,5,18490.34,92451.70,Credit Card,4,High quality and durable. Would buy again without hesitation.
P2164,12164,2024-11-02,Sports,REI Co-op Trailbreak 30 Backpack,2,8120.67,16241.34,Credit Card,5,Life-changing product! I can't imagine going back to anything else now.
P2165,12165,2024-09-10,Sports,Hydro Flask Wide Mouth,3,4612.06,13836.18,PayPal,1,Terrible product. Broke almost immediately and the quality is shockingly bad.
P2166,12166,2024-12-26,Electronics,iPad Mini,5,50474.23,252371.15,Credit Card,3,Middle of the pack. Not disappointed but not impressed either.
P2167,12167,2024-07-24,Clothing,Everlane The Cashmere Crew,1,11751.39,11751.39,PayPal,5,Life-changing product! I can't imagine going back to anything else now.
P2168,12168,2024-05-24,Sports,Manduka PRO Yoga Mat,2,11590.14,23180.28,Debit Card,5,Best in its category! I've tried competitors and nothing comes close to this.
P2169,12169,2024-09-17,Beauty Products,Heritage Store Rosewater Facial Spray,5,1004.92,5024.60,Credit Card,3,It's fine. Does what it's supposed to do without any standout features.
P2170,12170,2024-02-06,Clothing,Arc'teryx Beta AR Jacket,4,59546.54,238186.16,PayPal,4,Excellent product that does the job well. Only minor complaints.
P2171,12171,2024-11-22,Home Appliances,Black+Decker 20V Cordless Drill,1,7038.48,7038.48,Credit Card,4,Solid quality and reliable performance. I'm satisfied with this purchase and would recommend it.
P2172,12172,2024-12-03,Beauty Products,Summer Fridays Lip Butter Balm,1,2394.62,2394.62,PayPal,4,Very satisfied customer. The product is well-designed and performs reliably.
P2173,12173,2024-09-14,Sports,Hyperice Venom 2 Back Massager,1,20312.54,20312.54,PayPal,5,Life-changing product! I can't imagine going back to anything else now.
P2174,12174,2024-03-24,Electronics,Apple Watch Series 9,3,41980.80,125942.40,Google Pay,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P2175,12175,2024-10-26,Clothing,Arc'teryx Atom LT Hoody,1,26203.81,26203.81,Credit Card,3,Decent product for the price. Nothing to write home about but it works.
P2176,12176,2024-11-13,Books,Britt-Marie Was Here by Fredrik Backman,2,1029.51,2059.02,Apple Pay,4,Very good product overall. Works well and meets my expectations. Minor improvements possible.
P2177,12177,2024-10-06,Clothing,Aritzia Super Puff Shorty,4,24415.81,97663.24,Debit Card,2,Regret this purchase. The quality doesn't match the price tag at all.
P2178,12178,2024-04-17,Beauty Products,The Ordinary Niacinamide 10%,1,586.25,586.25,PayPal,5,Life-changing product! I can't imagine going back to anything else now.
P2179,12179,2024-05-21,Clothing,Zara Dress,2,7814.11,15628.22,Google Pay,3,"It does the job adequately. Not great, not terrible, just middle of the road."
P2180,12180,2024-11-27,Clothing,The North Face Recon Backpack,3,9718.57,29155.71,Credit Card,1,Extremely dissatisfied. The product stopped working within the first week.
P2181,12181,2024-06-09,Electronics,Sony A7IV Camera,2,256137.46,512274.92,PayPal,4,I'm impressed with the quality. Not perfect but definitely worth the investment.
P2182,12182,2024-10-16,Home Appliances,Lodge Cast Iron Skillet,4,2466.60,9866.40,PayPal,0,Zero stars if I could. The product is completely unusable and a total waste of money.
