Product ID,Transaction ID,Date,Product Category,Product Name,Units Sold,Unit Price,Total Revenue,Payment Method,Rating,Reviews
P02682,22682,2025-12-27,Electronics,Dell XPS 14 Laptop,2,117609.82,235219.64,Debit Card,4,Very good product overall. Works well and meets my expectations. Minor improvements possible.
P02683,22683,2025-05-19,Electronics,Fujifilm X100VI,1,155937.09,155937.09,PayPal,2,Not worth the money. The product feels cheap and doesn't perform as advertised.
P02684,22684,2025-02-03,Electronics,Samsung Galaxy S24,3,85835.93,257507.79,PayPal,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P02685,22685,2025-11-07,Sports,Franklin Sports Pickleball Paddle Set,2,6857.91,13715.82,UPI,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P02686,22686,2025-02-12,Sports,Yeti Hopper M30 Soft Cooler,8,34161.66,273293.28,PayPal,1,Terrible product. Broke almost immediately and the quality is shockingly bad.
P02687,22687,2025-12-14,Sports,Garmin Venu 3S,3,38991.47,116974.41,Credit Card,2,Doesn't live up to the hype. Overpriced for what you actually get.
P02688,22688,2025-06-16,Electronics,Fujifilm Instax Mini 12,3,7701.47,23104.41,Credit Card,4,Very satisfied customer. The product is well-designed and performs reliably.
P02689,22689,2025-05-18,Electronics,Apple Watch SE 2nd Gen,2,26230.07,52460.14,PayPal,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P02690,22690,2025-07-27,Home Appliances,Weber Genesis E-435 Gas Grill,2,92644.16,185288.32,Apple Pay,5,Life-changing product! I can't imagine going back to anything else now.
P02691,22691,2025-12-07,Clothing,Uniqlo Ultra Light Down Jacket,1,8123.20,8123.20,Credit Card,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P02692,22692,2025-05-25,Books,Happy Place by Emily Henry,3,1100.58,3301.74,Credit Card,4,Works great and looks good too. Very pleased with this purchase overall.
P02693,22693,2025-06-04,Electronics,Kindle Colorsoft,1,22845.40,22845.40,UPI,2,The product has issues that shouldn't exist at this price point. Very underwhelming.
P02694,22694,2025-01-12,Books,Homo Deus by Yuval Noah Harari,1,1722.20,1722.20,Credit Card,2,Not worth the money. The product feels cheap and doesn't perform as advertised.
P02695,22695,2025-10-24,Sports,RumbleRoller Deep Tissue Foam Roller,8,4940.53,39524.24,Debit Card,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P02696,22696,2025-02-25,Beauty Products,The Ordinary Hyaluronic Acid 2%,8,687.75,5502.00,Credit Card,3,Three stars because it's average. Does the job but doesn't wow me.
P02697,22697,2025-07-28,Home Appliances,LG WashTower Laundry Center,1,148517.11,148517.11,UPI,5,Top-notch quality and performance. This has become an essential part of my daily life.
P02698,22698,2025-06-26,Electronics,Sonos Move 2 Speaker,2,43628.89,87257.78,PayPal,4,Works great and looks good too. Very pleased with this purchase overall.
P02699,22699,2025-10-23,Sports,Manduka PRO Yoga Mat,1,12084.03,12084.03,UPI,4,Solid quality and reliable performance. I'm satisfied with this purchase and would recommend it.
P02700,22700,2025-02-16,Home Appliances,LG WashTower Laundry Center,1,155445.04,155445.04,PayPal,5,Top-notch quality and performance. This has become an essential part of my daily life.
P02701,22701,2025-04-12,Books,Spare by Prince Harry,1,1849.11,1849.11,Credit Card,3,"Mixed feelings about this. Some features are good, others could use improvement."
P02702,22702,2025-06-23,Beauty Products,La Roche-Posay Effaclar Duo+,4,2456.27,9825.08,UPI,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P02703,22703,2025-03-28,Electronics,Canon EOS R8 Camera,8,150449.45,1203595.60,UPI,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P02704,22704,2025-08-20,Electronics,Samsung 65 The Frame TV,6,198483.78,1190902.68,Debit Card,4,Very satisfied customer. The product is well-designed and performs reliably.
P02705,22705,2025-05-17,Electronics,Apple Watch SE 2nd Gen,8,25924.86,207398.88,Credit Card,4,Solid quality and reliable performance. I'm satisfied with this purchase and would recommend it.
P02706,22706,2025-08-02,Beauty Products,Sol de Janeiro Bum Bum Cream,5,4413.43,22067.15,Credit Card,1,Extremely dissatisfied. The product stopped working within the first week.
P02707,22707,2025-11-03,Sports,Garmin Fenix 8 Solar,2,102011.56,204023.12,Credit Card,4,I'm impressed with the quality. Not perfect but definitely worth the investment.
P02708,22708,2025-12-17,Beauty Products,La Roche-Posay Cicaplast Baume B5+,4,1739.29,6957.16,Credit Card,5,Top-notch quality and performance. This has become an essential part of my daily life.
P02709,22709,2025-10-25,Beauty Products,Olaplex No.5 Bond Maintenance Conditioner,2,3106.39,6212.78,PayPal,4,Great build quality and feels premium. Would recommend to friends and family.
P02710,22710,2025-07-07,Clothing,Everlane The Cashmere Crew,1,11751.04,11751.04,Debit Card,4,Great product with excellent features. Just a few small things keep it from being perfect.
P02711,22711,2025-12-11,Sports,TRX All-in-One Suspension Trainer,1,14539.97,14539.97,Debit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P02712,22712,2025-03-10,Sports,Yeti Rambler 20 oz Tumbler,1,3481.24,3481.24,PayPal,3,It's fine. Does what it's supposed to do without any standout features.
P02713,22713,2025-05-21,Books,Lessons in Chemistry by Bonnie Garmus,1,1405.06,1405.06,Google Pay,1,Very poor product. Nothing about it works as described. Total disappointment.
P02714,22714,2025-03-17,Clothing,Alo Yoga Accolade Hoodie,1,11205.22,11205.22,UPI,5,Perfect in every way. The design is beautiful and the functionality is top-tier.
P02715,22715,2025-12-13,Electronics,Samsung 65 The Frame TV,1,192391.73,192391.73,Apple Pay,1,I regret buying this. It's of very low quality and not worth even a fraction of the price.
P02716,22716,2025-11-15,Beauty Products,Augustinus Bader The Rich Cream,1,27858.45,27858.45,UPI,3,"Not bad, not great. It's a functional product that does what it claims."
P02717,22717,2025-06-06,Electronics,Sony WH-1000XM6 Headphones,1,44566.72,44566.72,Debit Card,3,"It does the job adequately. Not great, not terrible, just middle of the road."
P02718,22718,2025-06-03,Home Appliances,LEVOIT Vital 200S Air Purifier,2,17516.91,35033.82,PayPal,2,Poor experience overall. The product has multiple flaws that affect usability.
P02719,22719,2025-08-01,Home Appliances,Ninja Foodi 14-in-1 Pressure Cooker,3,28246.13,84738.39,UPI,2,Falls short of expectations. The materials feel cheap and it's overpriced.
P02720,22720,2025-06-24,Beauty Products,The Ordinary Niacinamide 10% + Zinc,3,609.25,1827.75,Debit Card,2,Disappointing quality for the price. Expected much better based on the description.
P02721,22721,2025-03-02,Home Appliances,Philips Premium Airfryer XXL,3,34455.31,103365.93,UPI,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P02722,22722,2025-01-01,Electronics,Microsoft Surface Pro 11,1,125825.03,125825.03,Apple Pay,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P02723,22723,2025-07-08,Home Appliances,Simplehuman Sensor Mirror Pro,1,25486.50,25486.50,Debit Card,4,Great product with excellent features. Just a few small things keep it from being perfect.
P02724,22724,2025-10-23,Books,Holly by Stephen King,5,1641.91,8209.55,Debit Card,4,Solid quality and reliable performance. I'm satisfied with this purchase and would recommend it.
P02725,22725,2025-03-10,Electronics,Sonos Move 2 Speaker,1,44398.04,44398.04,PayPal,1,Extremely dissatisfied. The product stopped working within the first week.
P02726,22726,2025-08-22,Books,Atomic Habits by James Clear,1,1194.49,1194.49,Google Pay,4,Solid quality and reliable performance. I'm satisfied with this purchase and would recommend it.
P02727,22727,2025-10-01,Clothing,Uniqlo Ultra Light Down Jacket,2,7681.09,15362.18,PayPal,5,Top-notch quality and performance. This has become an essential part of my daily life.
P02728,22728,2025-07-12,Clothing,The North Face Recon Backpack 30L,3,9989.33,29967.99,PayPal,4,Solid quality and reliable performance. I'm satisfied with this purchase and would recommend it.
P02729,22729,2025-11-13,Electronics,Apple Watch SE 2nd Gen,3,26850.12,80550.36,UPI,2,Poor experience overall. The product has multiple flaws that affect usability.
P02730,22730,2025-05-18,Books,Pachinko by Min Jin Lee,1,1274.79,1274.79,Credit Card,5,I'm blown away by the quality. This is worth every single rupee. Highly recommend!
P02731,22731,2025-10-14,Clothing,Nike Tech Fleece Joggers,8,10839.45,86715.60,Apple Pay,5,Top-notch quality and performance. This has become an essential part of my daily life.
P02732,22732,2025-01-17,Electronics,Nintendo Switch 2,6,45210.02,271260.12,Credit Card,5,Best in its category! I've tried competitors and nothing comes close to this.
P02733,22733,2025-02-02,Beauty Products,Supergoop! Unseen Sunscreen SPF 40,1,3360.53,3360.53,Credit Card,3,Works as described but nothing special. Fair value for what you pay.
P02734,22734,2025-11-11,Electronics,Google Pixel 9,4,77674.61,310698.44,Credit Card,3,"It does the job adequately. Not great, not terrible, just middle of the road."
P02735,22735,2025-12-21,Beauty Products,Drunk Elephant Protini Polypeptide Cream,1,6785.36,6785.36,Debit Card,4,High quality and durable. Would buy again without hesitation.
P02736,22736,2025-12-28,Sports,Casio G-Shock DW-6900,4,8828.21,35312.84,UPI,2,Subpar performance and build quality. I've had much better products in this category.
P02737,22737,2025-07-13,Books,The Four Agreements by Don Miguel Ruiz,10,773.10,7731.00,UPI,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P02738,22738,2025-06-25,Clothing,Patagonia Nano Puff Jacket,3,23500.63,70501.89,PayPal,2,Subpar performance and build quality. I've had much better products in this category.
P02739,22739,2025-05-14,Beauty Products,Fenty Beauty Pro Filt'r Foundation,4,3658.19,14632.76,Google Pay,1,Very poor product. Nothing about it works as described. Total disappointment.
P02740,22740,2025-12-05,Sports,Yeti Tundra 45 Hard Cooler,2,38849.36,77698.72,Credit Card,5,Life-changing product! I can't imagine going back to anything else now.
P02741,22741,2025-04-27,Beauty Products,The Ordinary Niacinamide 10% + Zinc,3,586.20,1758.60,Credit Card,2,The product has issues that shouldn't exist at this price point. Very underwhelming.
P02742,22742,2025-06-28,Home Appliances,Instant Pot Pro Plus,5,17743.30,88716.50,Credit Card,5,Perfect in every way. The design is beautiful and the functionality is top-tier.
P02743,22743,2025-08-18,Sports,On Cloud 5,6,13659.74,81958.44,PayPal,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P02744,22744,2025-01-06,Sports,Franklin Sports Pickleball Paddle Set,4,6788.78,27155.12,Debit Card,4,Works great and looks good too. Very pleased with this purchase overall.
P02745,22745,2025-12-22,Sports,Yonex Astrox 88 Badminton Racket,1,18573.88,18573.88,PayPal,4,Works great and looks good too. Very pleased with this purchase overall.
P02746,22746,2025-02-26,Beauty Products,Chanel No. 5 EDP,1,12419.46,12419.46,UPI,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P02747,22747,2025-09-28,Home Appliances,Nespresso Pixie,3,13039.32,39117.96,Debit Card,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P02748,22748,2025-07-05,Sports,Theragun Mini 2.0,1,20083.22,20083.22,Debit Card,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P02749,22749,2025-09-13,Beauty Products,Ouai Fine Hair Shampoo,5,2584.99,12924.95,PayPal,2,Not satisfied with this purchase. The quality is noticeably lacking.
P02750,22750,2025-07-06,Clothing,Nike Tech Fleece Joggers,3,11376.58,34129.74,Credit Card,4,High quality and durable. Would buy again without hesitation.
P02751,22751,2025-11-11,Beauty Products,Glossier Cloud Paint Blush,1,2024.12,2024.12,PayPal,4,Great build quality and feels premium. Would recommend to friends and family.
P02752,22752,2025-10-15,Sports,Coleman 6-Person Cabin Tent,1,15661.71,15661.71,Debit Card,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P02753,22753,2025-12-02,Beauty Products,Ouai Fine Hair Shampoo,1,2579.78,2579.78,PayPal,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P02754,22754,2025-10-22,Clothing,The North Face Nuptse 1996 Jacket,1,27433.96,27433.96,Credit Card,5,Top-notch quality and performance. This has become an essential part of my daily life.
P02755,22755,2025-04-05,Electronics,Logitech MX Keys S Keyboard,1,13414.11,13414.11,Credit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P02756,22756,2025-12-02,Beauty Products,Neutrogena Hydro Boost Skincare Set,1,8726.20,8726.20,Apple Pay,3,"Mixed feelings about this. Some features are good, others could use improvement."
P02757,22757,2025-12-22,Electronics,Google Nest Hub 2nd Gen,4,9551.56,38206.24,Credit Card,3,"Mixed feelings about this. Some features are good, others could use improvement."
P02758,22758,2025-05-20,Sports,Hoka Speedgoat 6,3,16234.05,48702.15,UPI,2,Not worth the money. The product feels cheap and doesn't perform as advertised.
P02759,22759,2025-12-04,Sports,Hoka Bondi 9,5,17024.17,85120.85,PayPal,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P02760,22760,2025-07-23,Home Appliances,Simplehuman Sensor Mirror Pro,1,24521.35,24521.35,UPI,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P02761,22761,2025-12-17,Electronics,Samsung Galaxy Tab S9 FE,3,45949.50,137848.50,Credit Card,4,Excellent product that does the job well. Only minor complaints.
P02762,22762,2025-07-01,Beauty Products,Kosas Revealer Super Creamy Concealer,1,2805.12,2805.12,Credit Card,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P02763,22763,2025-04-25,Sports,Wilson Evolution Basketball,3,5828.88,17486.64,Apple Pay,3,Works as described but nothing special. Fair value for what you pay.
P02764,22764,2025-12-12,Clothing,Arc'teryx Atom LT Hoody,1,26046.15,26046.15,PayPal,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P02765,22765,2025-02-05,Books,Happy Place by Emily Henry,2,1107.49,2214.98,PayPal,4,Really happy with this. Does exactly what it says and the quality is very good.
P02766,22766,2025-02-23,Beauty Products,Neutrogena Hydro Boost Skincare Set,5,9240.78,46203.90,Credit Card,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P02767,22767,2025-09-27,Clothing,J.Crew Tippi Sweater,5,7588.88,37944.40,Debit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P02768,22768,2025-06-02,Home Appliances,KitchenAid Artisan 5-Qt Stand Mixer,1,42418.78,42418.78,UPI,3,Middle of the pack. Not disappointed but not impressed either.
P02769,22769,2025-01-20,Books,Project Hail Mary by Andy Weir,1,1510.57,1510.57,Credit Card,3,"Adequate for basic use. If you need something simple, this works fine."
P02770,22770,2025-10-23,Beauty Products,ILIA Limitless Lash Mascara,6,2729.33,16375.98,PayPal,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P02771,22771,2025-12-20,Books,To Kill a Mockingbird by Harper Lee,3,1273.79,3821.37,UPI,2,Falls short of expectations. The materials feel cheap and it's overpriced.
P02772,22772,2025-04-03,Books,Britt-Marie Was Here by Fredrik Backman,1,1077.09,1077.09,Credit Card,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P02773,22773,2025-11-22,Books,Iron Flame by Rebecca Yarros,2,1411.71,2823.42,PayPal,1,Awful quality. Fell apart after minimal use. Would never recommend this to anyone.
P02774,22774,2025-02-09,Sports,Wilson Clash 100 Tennis Racket,6,24314.90,145889.40,UPI,5,Outstanding quality and fantastic value. I'm so happy with this purchase.
P02775,22775,2025-10-13,Clothing,Patagonia R1 Air Fleece,1,16414.26,16414.26,Credit Card,0,Horrible experience. The item never arrived properly and support was useless.
P02776,22776,2025-01-28,Clothing,Uniqlo Ultra Light Down Jacket,5,7937.85,39689.25,Google Pay,3,"Mixed feelings about this. Some features are good, others could use improvement."
P02777,22777,2025-10-13,Sports,Gaiam Premium Yoga Mat 6mm,6,2699.73,16198.38,Credit Card,4,Really happy with this. Does exactly what it says and the quality is very good.
P02778,22778,2025-11-27,Home Appliances,KitchenAid 5-Speed Blender,1,8181.30,8181.30,Credit Card,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P02779,22779,2025-10-17,Electronics,Logitech MX Master 4 Mouse,1,11471.12,11471.12,UPI,2,Two stars because it works sometimes but is unreliable. Expected better.
P02780,22780,2025-12-05,Clothing,Vuori Performance Joggers,5,8644.70,43223.50,Credit Card,1,Extremely dissatisfied. The product stopped working within the first week.
P02781,22781,2025-11-09,Electronics,iPad Pro 13 M4,8,145014.89,1160119.12,UPI,3,"Not bad, not great. It's a functional product that does what it claims."
P02782,22782,2025-07-27,Books,The Great Gatsby by F. Scott Fitzgerald,6,959.31,5755.86,Google Pay,2,Regret this purchase. The quality doesn't match the price tag at all.
P02783,22783,2025-04-18,Home Appliances,Weber Genesis E-435 Gas Grill,1,92689.08,92689.08,Debit Card,3,Middle of the pack. Not disappointed but not impressed either.
P02784,22784,2025-09-09,Books,Project Hail Mary by Andy Weir,1,1504.75,1504.75,Credit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P02785,22785,2025-03-26,Sports,On Cloud 5,6,13906.72,83440.32,PayPal,4,Great build quality and feels premium. Would recommend to friends and family.
P02786,22786,2025-07-19,Books,The Four Agreements by Don Miguel Ruiz,1,775.40,775.40,UPI,5,I'm blown away by the quality. This is worth every single rupee. Highly recommend!
P02787,22787,2025-10-06,Books,1984 by George Orwell,2,953.42,1906.84,Credit Card,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P02788,22788,2025-01-09,Electronics,Anker 737 Power Bank 120W,5,11218.52,56092.60,UPI,4,Good value for money. The product is well-made and serves its purpose perfectly.
P02789,22789,2025-12-21,Books,The Heaven & Earth Grocery Store by James McBride,6,1440.04,8640.24,UPI,2,Falls short of expectations. The materials feel cheap and it's overpriced.
P02790,22790,2025-05-03,Books,"Thinking, Fast and Slow by Daniel Kahneman",1,1928.56,1928.56,Credit Card,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P02791,22791,2025-04-02,Home Appliances,Caraway Ceramic Cookware Set,5,44375.79,221878.95,Google Pay,3,Works as described but nothing special. Fair value for what you pay.
P02792,22792,2025-07-02,Beauty Products,The Ordinary Niacinamide 10% + Zinc,1,607.91,607.91,Apple Pay,5,Perfect in every way. The design is beautiful and the functionality is top-tier.
P02793,22793,2025-11-05,Clothing,The North Face Nuptse 1996 Jacket,2,28663.27,57326.54,Credit Card,4,Four stars because it's very good but not perfect. Still a great buy overall.
P02794,22794,2025-10-11,Home Appliances,Shark Matrix Robot Vacuum,8,36278.28,290226.24,Google Pay,5,Perfect in every way. The design is beautiful and the functionality is top-tier.
P02795,22795,2025-11-28,Electronics,HP Spectre x360 14,1,134736.09,134736.09,Google Pay,1,Complete waste of money. The product doesn't work as advertised at all.
P02796,22796,2025-10-01,Sports,RumbleRoller Deep Tissue Foam Roller,1,4798.50,4798.50,Credit Card,1,Terrible product. Broke almost immediately and the quality is shockingly bad.
P02797,22797,2025-08-11,Beauty Products,Fenty Beauty Soft Matte Foundation,5,4016.35,20081.75,UPI,4,Very satisfied customer. The product is well-designed and performs reliably.
P02798,22798,2025-10-24,Electronics,Samsung Galaxy S24,1,87421.93,87421.93,PayPal,4,Great build quality and feels premium. Would recommend to friends and family.
P02799,22799,2025-12-27,Clothing,Dr. Martens 1461 Shoes,4,13748.88,54995.52,Credit Card,2,The product has issues that shouldn't exist at this price point. Very underwhelming.
P02800,22800,2025-09-25,Books,The Hobbit by J.R.R. Tolkien,2,1078.02,2156.04,Google Pay,0,Do not waste your money. This is the worst product I have ever purchased.
P02801,22801,2025-11-03,Books,The Wager by David Grann,3,1639.44,4918.32,Credit Card,1,Complete waste of money. The product doesn't work as advertised at all.
P02802,22802,2025-11-14,Books,A Man Called Ove by Fredrik Backman,3,1115.36,3346.08,Debit Card,4,Excellent product that does the job well. Only minor complaints.
P02803,22803,2025-02-06,Home Appliances,Ninja Foodi 14-in-1 Pressure Cooker,1,27744.44,27744.44,Debit Card,4,I'm impressed with the quality. Not perfect but definitely worth the investment.
P02804,22804,2025-02-23,Books,The Housemaid's Secret by Freida McFadden,1,1078.14,1078.14,Credit Card,4,Works great and looks good too. Very pleased with this purchase overall.
P02805,22805,2025-04-02,Sports,Bowflex SelectTech 552 Dumbbells,1,41569.55,41569.55,PayPal,4,Great product with excellent features. Just a few small things keep it from being perfect.
P02806,22806,2025-12-22,Electronics,MacBook Air 13 M2,1,102110.53,102110.53,UPI,3,"Mixed feelings about this. Some features are good, others could use improvement."
P02807,22807,2025-08-27,Electronics,Dell XPS 14 Laptop,2,123895.76,247791.52,PayPal,4,Very satisfied customer. The product is well-designed and performs reliably.
P02808,22808,2025-01-14,Sports,Peloton Bike+,6,243973.36,1463840.16,Credit Card,5,Top-notch quality and performance. This has become an essential part of my daily life.
P02809,22809,2025-06-10,Beauty Products,Fenty Beauty Pro Filt'r Foundation,2,3580.75,7161.50,Credit Card,0,A total failure. I had to throw it away after one use. Absolutely unacceptable.
P02810,22810,2025-12-23,Sports,Fitbit Charge 6,1,16899.55,16899.55,PayPal,4,Excellent product that does the job well. Only minor complaints.
P02811,22811,2025-06-12,Clothing,Arc'teryx Beta AR Jacket,3,62243.89,186731.67,UPI,4,Really happy with this. Does exactly what it says and the quality is very good.
P02812,22812,2025-11-16,Beauty Products,Saie Glowy Super Skin Lightweight Gel,3,3234.97,9704.91,Credit Card,2,Doesn't live up to the hype. Overpriced for what you actually get.
P02813,22813,2025-08-10,Electronics,AirPods 4,2,12395.35,24790.70,PayPal,5,Perfect in every way. The design is beautiful and the functionality is top-tier.
P02814,22814,2025-05-21,Electronics,Google Pixel 8a,1,51043.70,51043.70,PayPal,5,I'm blown away by the quality. This is worth every single rupee. Highly recommend!
P02815,22815,2025-04-21,Books,The Great Gatsby by F. Scott Fitzgerald,2,1012.69,2025.38,Debit Card,5,I'm blown away by the quality. This is worth every single rupee. Highly recommend!
P02816,22816,2025-03-04,Sports,Peloton Tread,6,335879.18,2015275.08,UPI,1,Frustrating experience from start to finish. The product simply doesn't work.
P02817,22817,2025-04-26,Electronics,iPad 10th Gen,6,39032.58,234195.48,PayPal,5,Five stars! The best purchase I've made this year. Would highly recommend to everyone.
P02818,22818,2025-10-18,Electronics,Apple Watch Series 10,2,44440.35,88880.70,UPI,3,"Adequate for basic use. If you need something simple, this works fine."
P02819,22819,2025-10-06,Home Appliances,Weber Spirit II E-310 Gas Grill,1,53730.61,53730.61,Debit Card,5,Incredible value for the price. The build quality is superb and it works flawlessly.
P02820,22820,2025-07-21,Sports,Theragun Mini 2.0,3,20553.63,61660.89,Google Pay,3,Average quality. Meets basic expectations but doesn't stand out from competitors.
P02821,22821,2025-11-19,Books,Holly by Stephen King,2,1715.08,3430.16,Apple Pay,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P02822,22822,2025-11-11,Sports,Yeti Rambler 46 oz Bottle,1,4403.83,4403.83,PayPal,3,Average quality. Meets basic expectations but doesn't stand out from competitors.
P02823,22823,2025-04-19,Clothing,Nike Air Force 1 '07,2,12324.97,24649.94,UPI,1,Terrible product. Broke almost immediately and the quality is shockingly bad.
P02824,22824,2025-12-04,Clothing,Adidas Stan Smith,1,9142.44,9142.44,Debit Card,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P02825,22825,2025-07-07,Beauty Products,NARS Radiant Creamy Concealer,1,3197.52,3197.52,PayPal,2,Disappointing quality for the price. Expected much better based on the description.
P02826,22826,2025-03-13,Electronics,Dyson Airwrap Multi-Styler,1,61627.80,61627.80,PayPal,4,Good value for money. The product is well-made and serves its purpose perfectly.
P02827,22827,2025-01-12,Books,Klara and the Sun by Kazuo Ishiguro,1,1410.19,1410.19,Debit Card,4,I'm impressed with the quality. Not perfect but definitely worth the investment.
P02828,22828,2025-01-01,Clothing,Canada Goose Expedition Parka,2,145334.92,290669.84,Google Pay,4,High quality and durable. Would buy again without hesitation.
P02829,22829,2025-10-26,Home Appliances,LEVOIT Core 300S Air Purifier,6,11718.75,70312.50,Debit Card,4,High quality and durable. Would buy again without hesitation.
P02830,22830,2025-07-05,Electronics,Kindle Paperwhite 12th Gen,2,17469.13,34938.26,Credit Card,2,Poor experience overall. The product has multiple flaws that affect usability.
P02831,22831,2025-08-04,Books,Project Hail Mary by Andy Weir,2,1499.77,2999.54,UPI,4,Really happy with this. Does exactly what it says and the quality is very good.
P02832,22832,2025-09-06,Beauty Products,La Roche-Posay Cicaplast Baume B5+,8,1669.49,13355.92,Debit Card,2,Not satisfied with this purchase. The quality is noticeably lacking.
P02833,22833,2025-06-18,Beauty Products,Drunk Elephant T.L.C. Framboos Glycolic,2,9064.28,18128.56,Credit Card,4,Great build quality and feels premium. Would recommend to friends and family.
P02834,22834,2025-12-18,Electronics,Google Pixel 9 Pro XL,6,110749.13,664494.78,PayPal,2,Poor experience overall. The product has multiple flaws that affect usability.
P02835,22835,2025-12-25,Electronics,iPhone 16 Pro Max,2,186763.07,373526.14,UPI,1,Complete waste of money. The product doesn't work as advertised at all.
P02836,22836,2025-06-20,Beauty Products,Glossier Cloud Paint Blush,1,1926.26,1926.26,UPI,3,"Not bad, not great. It's a functional product that does what it claims."
P02837,22837,2025-08-16,Clothing,Vuori Performance Joggers,2,8859.11,17718.22,Apple Pay,3,Three stars because it's average. Does the job but doesn't wow me.
P02838,22838,2025-10-07,Clothing,Levi's Wedgie Straight Jeans,2,8040.56,16081.12,Google Pay,2,Falls short of expectations. The materials feel cheap and it's overpriced.
P02839,22839,2025-11-18,Home Appliances,Shark Matrix Robot Vacuum,1,36012.75,36012.75,Debit Card,5,Exceptional product that delivers exactly what it promises. Couldn't be happier!
P02840,22840,2025-12-19,Clothing,Vuori Ponto Performance Pant,2,8212.02,16424.04,Credit Card,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P02841,22841,2025-11-19,Clothing,Allbirds Tree Runners Go,1,9689.30,9689.30,UPI,5,Absolutely love this product! Exceeded all my expectations and the quality is outstanding.
P02842,22842,2025-10-04,Books,Dune Messiah by Frank Herbert,1,1220.59,1220.59,PayPal,4,Great product with excellent features. Just a few small things keep it from being perfect.
P02843,22843,2025-06-22,Electronics,AirPods Pro 2nd Gen,1,24251.54,24251.54,PayPal,5,Absolutely fantastic! The quality far surpasses what I expected at this price point.
P02844,22844,2025-12-13,Clothing,New Balance 990v6,1,20469.24,20469.24,Apple Pay,5,I'm blown away by the quality. This is worth every single rupee. Highly recommend!
P02845,22845,2025-08-24,Clothing,Birkenstock Boston Clogs,2,11760.61,23521.22,PayPal,5,Top-notch quality and performance. This has become an essential part of my daily life.
P02846,22846,2025-08-09,Home Appliances,LEVOIT Core 300S Air Purifier,3,12364.33,37092.99,Credit Card,5,Brilliant product! Works perfectly and is incredibly well-made. Worth every penny.
P02847,22847,2025-03-05,Books,The Woman in Me by Britney Spears,3,1673.85,5021.55,UPI,1,Very poor product. Nothing about it works as described. Total disappointment.
P02848,22848,2025-11-11,Beauty Products,Laneige Lip Sleeping Mask Berry,8,2204.72,17637.76,UPI,4,High quality and durable. Would buy again without hesitation.
P02849,22849,2025-11-25,Electronics,AirPods Pro 2nd Gen,1,24064.35,24064.35,Apple Pay,4,Very satisfied customer. The product is well-designed and performs reliably.
P02850,22850,2025-09-22,Books,Onyx Storm by Rebecca Yarros,1,1481.38,1481.38,PayPal,0,Do not waste your money. This is the worst product I have ever purchased.
P02851,22851,2025-06-16,Books,1984 by George Orwell,3,1010.64,3031.92,Debit Card,2,Doesn't live up to the hype. Overpriced for what you actually get.
P02852,22852,2025-11-03,Beauty Products,La Roche-Posay Anthelios UV Mune 400,1,2259.08,2259.08,UPI,5,Best in its category! I've tried competitors and nothing comes close to this.
P02853,22853,2025-03-16,Beauty Products,Laneige Lip Sleeping Mask Berry,2,2138.01,4276.02,PayPal,4,Great build quality and feels premium. Would recommend to friends and family.
P02854,22854,2025-03-24,Electronics,Amazon Echo Show 10,1,25245.94,25245.94,PayPal,5,Top-notch quality and performance. This has become an essential part of my daily life.
P02855,22855,2025-05-22,Beauty Products,Drunk Elephant T.L.C. Framboos Glycolic,1,9110.68,9110.68,PayPal,1,Extremely dissatisfied. The product stopped working within the first week.
